ensembl_gene_id,total_exon_length
ENSG00000180008,7039
ENSG00000168175,6982
ENSG00000131981,2385
ENSG00000126787,3646
ENSG00000258050,566
ENSG00000271180,458
ENSG00000258413,745
ENSG00000178974,4126
ENSG00000239686,347
ENSG00000258469,587
ENSG00000258455,360
ENSG00000126775,5042
ENSG00000259318,293
ENSG00000182521,2398
ENSG00000239199,503
ENSG00000186615,3589
ENSG00000213641,768
ENSG00000271484,1118
ENSG00000126777,17532
ENSG00000200742,100
ENSG00000258784,455
ENSG00000177350,1540
ENSG00000258791,2445
ENSG00000259868,599
ENSG00000213622,370
ENSG00000212522,84
ENSG00000221254,86
ENSG00000139946,6270
ENSG00000259483,513
ENSG00000259719,839
ENSG00000070269,8055
ENSG00000258803,2224
ENSG00000258428,457
ENSG00000259133,730
ENSG00000242995,320
ENSG00000258703,805
ENSG00000270163,683
ENSG00000165588,2465
ENSG00000248550,3109
ENSG00000258776,2246
ENSG00000243801,282
ENSG00000200818,106
ENSG00000243388,1212
ENSG00000258758,1619
ENSG00000259136,314
ENSG00000258592,1573
ENSG00000070367,9249
ENSG00000212928,1403
ENSG00000053770,4360
ENSG00000259008,3964
ENSG00000139977,7648
ENSG00000100557,4099
ENSG00000151812,4224
ENSG00000259039,706
ENSG00000258856,1321
ENSG00000252837,306
ENSG00000259969,980
ENSG00000139971,7553
ENSG00000258836,589
ENSG00000243023,381
ENSG00000243700,290
ENSG00000258519,303
ENSG00000131966,3421
ENSG00000100567,3108
ENSG00000258682,574
ENSG00000257621,7399
ENSG00000180189,625
ENSG00000268466,1114
ENSG00000252782,95
ENSG00000032219,7542
ENSG00000258658,397
ENSG00000196860,615
ENSG00000258378,434
ENSG00000100575,1493
ENSG00000100578,7354
ENSG00000252198,148
ENSG00000258650,165
ENSG00000258900,765
ENSG00000239510,470
ENSG00000165617,4484
ENSG00000221427,94
ENSG00000213598,375
ENSG00000258734,497
ENSG00000258583,1125
ENSG00000258685,933
ENSG00000258996,347
ENSG00000100592,10684
ENSG00000252869,128
ENSG00000181619,4972
ENSG00000126790,3496
ENSG00000258782,665
ENSG00000050130,4342
ENSG00000151838,3222
ENSG00000139970,6199
ENSG00000263629,58
ENSG00000261120,505
ENSG00000131951,5281
ENSG00000258553,567
ENSG00000126773,8705
ENSG00000100612,3239
ENSG00000258896,348
ENSG00000258563,634
ENSG00000242135,450
ENSG00000254718,3150
ENSG00000100614,11847
ENSG00000258556,336
ENSG00000179008,3441
ENSG00000258427,524
ENSG00000259169,629
ENSG00000258692,3119
ENSG00000184302,2785
ENSG00000258670,866
ENSG00000258764,254
ENSG00000244756,287
ENSG00000241354,387
ENSG00000253014,98
ENSG00000258952,570
ENSG00000126778,5426
ENSG00000100625,6652
ENSG00000020426,3856
ENSG00000258445,617
ENSG00000258892,198
ENSG00000258485,915
ENSG00000126814,5687
ENSG00000258656,194
ENSG00000206870,108
ENSG00000139974,5123
ENSG00000027075,8772
ENSG00000252380,71
ENSG00000182107,4470
ENSG00000247287,4849
ENSG00000258989,775
ENSG00000258926,591
ENSG00000250548,5142
ENSG00000232774,2647
ENSG00000258777,650
ENSG00000100644,5133
ENSG00000258667,530
ENSG00000258964,715
ENSG00000023608,2646
ENSG00000258882,1058
ENSG00000258956,508
ENSG00000139973,3575
ENSG00000258842,319
ENSG00000258903,733
ENSG00000259796,1675
ENSG00000258403,523
ENSG00000186369,2866
ENSG00000259142,293
ENSG00000270852,1064
ENSG00000258638,251
ENSG00000258877,1604
ENSG00000140015,5192
ENSG00000258995,194
ENSG00000259093,812
ENSG00000126785,3788
ENSG00000265711,97
ENSG00000258943,878
ENSG00000179600,539
ENSG00000154001,9173
ENSG00000264995,297
ENSG00000252463,65
ENSG00000252800,141
ENSG00000261242,1095
ENSG00000205767,356
ENSG00000270878,1260
ENSG00000140006,3204
ENSG00000258800,281
ENSG00000258645,305
ENSG00000202490,101
ENSG00000206822,111
ENSG00000207172,103
ENSG00000200693,202
ENSG00000126821,3309
ENSG00000258778,1226
ENSG00000252749,61
ENSG00000258411,136
ENSG00000270912,186
ENSG00000202182,101
ENSG00000054654,31274
ENSG00000140009,9321
ENSG00000221537,101
ENSG00000214770,3306
ENSG00000234911,1470
ENSG00000258809,568
ENSG00000271511,245
ENSG00000100714,5890
ENSG00000258824,548
ENSG00000272909,1869
ENSG00000089775,12221
ENSG00000272828,229
ENSG00000179841,7510
ENSG00000126804,6326
ENSG00000259116,554
ENSG00000259160,177
ENSG00000126803,2839
ENSG00000165807,3079
ENSG00000259076,429
ENSG00000259010,1401
ENSG00000126822,8536
ENSG00000070182,14733
ENSG00000252497,292
ENSG00000258289,5398
ENSG00000125954,2061
ENSG00000257365,4184
ENSG00000176153,1403
ENSG00000139998,4370
ENSG00000272158,442
ENSG00000125952,4424
ENSG00000264620,99
ENSG00000266531,81
ENSG00000259118,1372
ENSG00000222985,190
ENSG00000255002,1438
ENSG00000258878,586
ENSG00000258760,1111
ENSG00000258613,481
ENSG00000214759,269
ENSG00000259078,1599
ENSG00000266740,66
ENSG00000033170,6868
ENSG00000180662,534
ENSG00000207781,84
ENSG00000258980,411
ENSG00000258629,1478
ENSG00000258960,519
ENSG00000258847,769
ENSG00000238876,92
ENSG00000224861,959
ENSG00000258502,1208
ENSG00000200860,108
ENSG00000258561,1788
ENSG00000196553,1405
ENSG00000171723,5977
ENSG00000258796,486
ENSG00000258490,512
ENSG00000172717,4381
ENSG00000258988,1265
ENSG00000072415,8726
ENSG00000100554,4236
ENSG00000199755,108
ENSG00000134001,5642
ENSG00000100558,1593
ENSG00000265993,75
ENSG00000198133,6364
ENSG00000054690,10788
ENSG00000100564,2909
ENSG00000259502,616
ENSG00000259648,1697
ENSG00000201529,113
ENSG00000081181,2410
ENSG00000100568,5782
ENSG00000258626,314
ENSG00000272253,106
ENSG00000258466,799
ENSG00000072042,5513
ENSG00000139988,2346
ENSG00000241542,301
ENSG00000258618,472
ENSG00000072121,15663
ENSG00000271697,155
ENSG00000252792,107
ENSG00000239820,314
ENSG00000258759,605
ENSG00000182185,7444
ENSG00000258837,535
ENSG00000244677,288
ENSG00000243546,294
ENSG00000240210,813
ENSG00000258477,498
ENSG00000259038,277
ENSG00000258623,459
ENSG00000242941,493
ENSG00000207089,106
ENSG00000185650,6672
ENSG00000263694,253
ENSG00000270975,445
ENSG00000258565,1126
ENSG00000072110,10598
ENSG00000258967,299
ENSG00000258531,262
ENSG00000259062,922
ENSG00000242293,158
ENSG00000139990,8283
ENSG00000259165,1991
ENSG00000206768,101
ENSG00000258957,2358
ENSG00000081177,4586
ENSG00000258520,575
ENSG00000100626,8215
ENSG00000100632,1434
ENSG00000029364,7126
ENSG00000175985,5035
ENSG00000244237,451
ENSG00000255994,549
ENSG00000267909,2123
ENSG00000100647,5823
ENSG00000100650,5352
ENSG00000100652,2044
ENSG00000221060,128
ENSG00000198732,4354
ENSG00000242071,812
ENSG00000100678,8433
ENSG00000258422,1102
ENSG00000270610,600
ENSG00000235812,2310
ENSG00000259033,446
ENSG00000133983,1857
ENSG00000258644,314
ENSG00000222640,196
ENSG00000213463,2092
ENSG00000257759,562
ENSG00000139985,2662
ENSG00000259158,3032
ENSG00000176082,1945
ENSG00000252263,103
ENSG00000134007,2793
ENSG00000133997,3820
ENSG00000259115,606
ENSG00000258951,1218
ENSG00000245466,2938
ENSG00000240837,291
ENSG00000133985,5214
ENSG00000258689,598
ENSG00000006432,12370
ENSG00000259153,713
ENSG00000258431,585
ENSG00000100731,16672
ENSG00000258930,284
ENSG00000258966,265
ENSG00000258571,351
ENSG00000269927,2128
ENSG00000259907,650
ENSG00000258517,719
ENSG00000267901,431
ENSG00000269945,3624
ENSG00000259146,971
ENSG00000197555,12373
ENSG00000259079,396
ENSG00000207444,70
ENSG00000242330,267
ENSG00000266869,395
ENSG00000182732,6318
ENSG00000257040,2135
ENSG00000200298,109
ENSG00000258871,651
ENSG00000205683,6845
ENSG00000206751,107
ENSG00000238972,86
ENSG00000119599,5562
ENSG00000176043,318
ENSG00000259015,287
ENSG00000239544,363
ENSG00000165861,5293
ENSG00000241487,293
ENSG00000258813,492
ENSG00000119707,9355
ENSG00000258448,510
ENSG00000080815,9928
ENSG00000259109,241
ENSG00000100767,7671
ENSG00000258376,1681
ENSG00000252839,62
ENSG00000258944,774
ENSG00000133961,10739
ENSG00000251393,677
ENSG00000187105,4186
ENSG00000170468,2458
ENSG00000255242,2427
ENSG00000258443,935
ENSG00000258695,517
ENSG00000184227,1710
ENSG00000258408,560
ENSG00000119673,2383
ENSG00000258524,508
ENSG00000177465,2359
ENSG00000205669,1179
ENSG00000258603,907
ENSG00000258972,544
ENSG00000119661,8874
ENSG00000251907,96
ENSG00000258660,691
ENSG00000176903,2634
ENSG00000156030,13468
ENSG00000264741,72
ENSG00000259065,685
ENSG00000238330,103
ENSG00000258586,1172
ENSG00000270576,89
ENSG00000140043,8062
ENSG00000258653,3673
ENSG00000223300,104
ENSG00000119725,6443
ENSG00000258891,3946
ENSG00000270140,369
ENSG00000199472,111
ENSG00000156050,5046
ENSG00000119723,6673
ENSG00000187097,10357
ENSG00000119636,4602
ENSG00000259114,1702
ENSG00000119711,6669
ENSG00000205659,3683
ENSG00000239910,295
ENSG00000258513,234
ENSG00000119614,2990
ENSG00000119688,8755
ENSG00000258559,1365
ENSG00000133980,3732
ENSG00000258737,264
ENSG00000177776,600
ENSG00000183379,2608
ENSG00000270000,430
ENSG00000259005,587
ENSG00000119655,2742
ENSG00000265649,71
ENSG00000258769,450
ENSG00000165898,3058
ENSG00000119681,9273
ENSG00000258425,516
ENSG00000258976,715
ENSG00000119682,7280
ENSG00000258439,541
ENSG00000214670,408
ENSG00000222604,94
ENSG00000119616,2810
ENSG00000119596,10726
ENSG00000259606,694
ENSG00000119608,3885
ENSG00000258587,570
ENSG00000119689,4535
ENSG00000198208,7608
ENSG00000119630,5956
ENSG00000119718,2662
ENSG00000258646,487
ENSG00000119684,8348
ENSG00000206924,106
ENSG00000119640,1835
ENSG00000119703,3243
ENSG00000119638,7997
ENSG00000258978,174
ENSG00000259138,365
ENSG00000170348,4533
ENSG00000252013,88
ENSG00000258740,676
ENSG00000258820,868
ENSG00000170345,3235
ENSG00000119660,531
ENSG00000259687,715
ENSG00000259319,4058
ENSG00000140044,6227
ENSG00000156127,977
ENSG00000224721,2156
ENSG00000119686,4895
ENSG00000242951,401
ENSG00000201096,105
ENSG00000119685,12209
ENSG00000133935,2628
ENSG00000259103,605
ENSG00000242488,957
ENSG00000119650,4160
ENSG00000119699,4903
ENSG00000258876,578
ENSG00000258578,464
ENSG00000089916,21971
ENSG00000258454,517
ENSG00000258402,517
ENSG00000119715,4069
ENSG00000212061,83
ENSG00000263880,280
ENSG00000259124,628
ENSG00000271423,314
ENSG00000242952,886
ENSG00000258566,603
ENSG00000258569,537
ENSG00000071246,6490
ENSG00000259081,951
ENSG00000258610,719
ENSG00000258301,1833
ENSG00000013523,5333
ENSG00000100565,2290
ENSG00000241081,373
ENSG00000223174,350
ENSG00000259058,752
ENSG00000258602,578
ENSG00000266553,245
ENSG00000243225,462
ENSG00000119669,4146
ENSG00000246548,2920
ENSG00000258473,466
ENSG00000258819,2789
ENSG00000198894,5293
ENSG00000259164,597
ENSG00000165548,6335
ENSG00000177108,3856
ENSG00000269883,2313
ENSG00000258552,577
ENSG00000201384,114
ENSG00000165553,1880
ENSG00000221754,72
ENSG00000009830,9986
ENSG00000100577,8471
ENSG00000100580,7778
ENSG00000266628,287
ENSG00000258510,493
ENSG00000100583,2612
ENSG00000165555,2486
ENSG00000268156,374
ENSG00000151445,3674
ENSG00000100591,2937
ENSG00000212371,152
ENSG00000100593,4138
ENSG00000100596,9129
ENSG00000240233,301
ENSG00000258668,228
ENSG00000100601,2837
ENSG00000239272,488
ENSG00000258917,786
ENSG00000119705,2607
ENSG00000100603,2419
ENSG00000197734,701
ENSG00000268208,31
ENSG00000063761,5302
ENSG00000199440,112
ENSG00000258421,336
ENSG00000199454,118
ENSG00000239438,338
ENSG00000021645,11300
ENSG00000258723,522
ENSG00000239163,81
ENSG00000221178,109
ENSG00000258719,698
ENSG00000258874,352
ENSG00000258478,1077
ENSG00000258829,590
ENSG00000258419,654
ENSG00000258662,391
ENSG00000259106,548
ENSG00000258637,390
ENSG00000258416,443
ENSG00000211448,7488
ENSG00000258766,1588
ENSG00000100629,9462
ENSG00000258452,272
ENSG00000165409,5508
ENSG00000258915,1650
ENSG00000271705,523
ENSG00000271656,320
ENSG00000259167,875
ENSG00000258999,598
ENSG00000165417,6808
ENSG00000221303,139
ENSG00000205579,269
ENSG00000270343,674
ENSG00000140022,6661
ENSG00000242163,400
ENSG00000258605,269
ENSG00000258675,634
ENSG00000071537,9538
ENSG00000258977,1184
ENSG00000258841,1446
ENSG00000258718,820
ENSG00000259035,555
ENSG00000241891,597
ENSG00000258501,1657
ENSG00000238978,100
ENSG00000258743,1747
ENSG00000259032,351
ENSG00000258683,537
ENSG00000258600,742
ENSG00000258426,446
ENSG00000252369,61
ENSG00000238561,117
ENSG00000258549,144
ENSG00000258532,473
ENSG00000258762,765
ENSG00000258923,1719
ENSG00000259012,669
ENSG00000251895,110
ENSG00000258506,99
ENSG00000271712,1018
ENSG00000259044,590
ENSG00000252529,129
ENSG00000258902,553
ENSG00000258814,508
ENSG00000259107,554
ENSG00000205562,1745
ENSG00000258945,641
ENSG00000185070,9155
ENSG00000258733,1554
ENSG00000258912,762
ENSG00000258994,204
ENSG00000258804,1758
ENSG00000259061,409
ENSG00000258496,330
ENSG00000258958,366
ENSG00000258859,537
ENSG00000259028,544
ENSG00000258770,552
ENSG00000258807,1836
ENSG00000259077,787
ENSG00000054983,6799
ENSG00000259096,2468
ENSG00000252783,103
ENSG00000140030,1784
ENSG00000258407,328
ENSG00000258826,553
ENSG00000258867,2109
ENSG00000258975,425
ENSG00000259998,2351
ENSG00000258538,604
ENSG00000100433,5582
ENSG00000042317,6853
ENSG00000070778,7374
ENSG00000258983,487
ENSG00000222990,165
ENSG00000258789,716
ENSG00000100722,6867
ENSG00000165521,10974
ENSG00000200653,135
ENSG00000165533,3150
ENSG00000207342,98
ENSG00000258990,1075
ENSG00000053254,11010
ENSG00000259151,1389
ENSG00000258752,904
ENSG00000258699,456
ENSG00000258380,339
ENSG00000259053,448
ENSG00000258920,1075
ENSG00000259073,1261
ENSG00000252522,99
ENSG00000201027,289
ENSG00000258792,1117
ENSG00000252655,110
ENSG00000200312,312
ENSG00000259050,1088
ENSG00000140025,8290
ENSG00000230997,656
ENSG00000042088,6196
ENSG00000152315,2520
ENSG00000258544,320
ENSG00000201351,108
ENSG00000100764,3347
ENSG00000119720,6760
ENSG00000242571,482
ENSG00000238758,54
ENSG00000198668,7698
ENSG00000258424,298
ENSG00000258678,423
ENSG00000233208,2065
ENSG00000259789,2625
ENSG00000165914,5215
ENSG00000252748,84
ENSG00000258935,557
ENSG00000259163,1371
ENSG00000258437,537
ENSG00000258716,1952
ENSG00000213315,458
ENSG00000258884,381
ENSG00000100784,5113
ENSG00000133943,7231
ENSG00000252644,61
ENSG00000221102,128
ENSG00000266343,291
ENSG00000119714,3274
ENSG00000258875,783
ENSG00000260810,704
ENSG00000015133,12391
ENSG00000265856,110
ENSG00000258798,301
ENSG00000258446,302
ENSG00000100796,5895
ENSG00000268657,2595
ENSG00000133962,5604
ENSG00000268295,260
ENSG00000258774,917
ENSG00000258962,1183
ENSG00000200042,214
ENSG00000260711,3039
ENSG00000165929,6133
ENSG00000140092,4955
ENSG00000100815,10348
ENSG00000259020,321
ENSG00000261372,892
ENSG00000066427,8455
ENSG00000259634,981
ENSG00000183648,2258
ENSG00000165934,5845
ENSG00000258481,578
ENSG00000201097,105
ENSG00000140090,9155
ENSG00000100599,8669
ENSG00000100600,3881
ENSG00000066455,3282
ENSG00000258742,2069
ENSG00000258499,1382
ENSG00000100604,3093
ENSG00000100605,6768
ENSG00000258730,4700
ENSG00000258595,399
ENSG00000165943,2535
ENSG00000153485,1363
ENSG00000259066,911
ENSG00000170270,1152
ENSG00000012963,3683
ENSG00000240096,541
ENSG00000011114,11320
ENSG00000241499,313
ENSG00000133958,12462
ENSG00000187581,531
ENSG00000202306,95
ENSG00000252720,110
ENSG00000175785,3886
ENSG00000258584,2768
ENSG00000140067,2198
ENSG00000100628,5026
ENSG00000258987,548
ENSG00000265768,76
ENSG00000175699,3299
ENSG00000089723,4246
ENSG00000089737,5998
ENSG00000165948,2370
ENSG00000165949,4147
ENSG00000119632,1659
ENSG00000119698,4943
ENSG00000140093,2608
ENSG00000170099,1847
ENSG00000258597,719
ENSG00000197249,4893
ENSG00000256357,565
ENSG00000186910,1471
ENSG00000170054,2553
ENSG00000165953,2269
ENSG00000100665,2333
ENSG00000188488,3744
ENSG00000273259,3059
ENSG00000196136,4499
ENSG00000258805,819
ENSG00000187483,1713
ENSG00000259140,655
ENSG00000239269,887
ENSG00000133937,1256
ENSG00000240914,614
ENSG00000258933,732
ENSG00000258866,463
ENSG00000100697,12259
ENSG00000264607,67
ENSG00000235706,3712
ENSG00000165959,15685
ENSG00000259143,592
ENSG00000258615,179
ENSG00000258630,1698
ENSG00000229645,2821
ENSG00000176438,7920
ENSG00000258572,991
ENSG00000247092,1943
ENSG00000252481,274
ENSG00000182512,2842
ENSG00000258390,1967
ENSG00000258927,1710
ENSG00000270038,724
ENSG00000187621,10550
ENSG00000259084,3663
ENSG00000213231,1878
ENSG00000100721,2232
ENSG00000257275,3013
ENSG00000263357,109
ENSG00000258516,863
ENSG00000250366,3474
ENSG00000271358,281
ENSG00000227051,7962
ENSG00000221236,92
ENSG00000168398,7005
ENSG00000258691,850
ENSG00000258412,458
ENSG00000258788,239
ENSG00000259036,570
ENSG00000100739,2750
ENSG00000258793,736
ENSG00000258729,1677
ENSG00000066739,12676
ENSG00000238776,79
ENSG00000100744,4540
ENSG00000222276,191
ENSG00000140057,4981
ENSG00000259059,509
ENSG00000240051,465
ENSG00000260806,1511
ENSG00000090060,12744
ENSG00000258702,3029
ENSG00000223299,327
ENSG00000258979,426
ENSG00000100749,2728
ENSG00000258825,252
ENSG00000225163,446
ENSG00000259026,1269
ENSG00000258393,836
ENSG00000259110,443
ENSG00000246084,2005
ENSG00000240730,282
ENSG00000197176,1933
ENSG00000258869,3101
ENSG00000258379,537
ENSG00000246223,5843
ENSG00000259097,539
ENSG00000258511,372
ENSG00000222066,118
ENSG00000241757,295
ENSG00000258795,420
ENSG00000176605,1411
ENSG00000237342,476
ENSG00000259119,1849
ENSG00000232573,422
ENSG00000234648,157
ENSG00000229402,559
ENSG00000127152,7851
ENSG00000235785,561
ENSG00000258383,206
ENSG00000216173,88
ENSG00000183576,5163
ENSG00000272439,106
ENSG00000090061,8209
ENSG00000205476,6352
ENSG00000258749,887
ENSG00000200506,101
ENSG00000247970,1037
ENSG00000182218,7826
ENSG00000036530,9336
ENSG00000258672,490
ENSG00000066629,8867
ENSG00000199836,162
ENSG00000271198,849
ENSG00000196405,10560
ENSG00000242888,813
ENSG00000258693,384
ENSG00000258560,546
ENSG00000265154,95
ENSG00000199082,98
ENSG00000168350,2000
ENSG00000258982,329
ENSG00000100811,7475
ENSG00000258904,531
ENSG00000259052,204
ENSG00000197119,7444
ENSG00000258504,690
ENSG00000198984,97
ENSG00000243976,299
ENSG00000263519,105
ENSG00000140107,1793
ENSG00000140105,6339
ENSG00000258666,383
ENSG00000258521,550
ENSG00000258581,292
ENSG00000176473,4206
ENSG00000258620,602
ENSG00000258500,322
ENSG00000253075,243
ENSG00000183092,7061
ENSG00000259031,551
ENSG00000258576,464
ENSG00000196273,3304
ENSG00000258717,720
ENSG00000185559,2283
ENSG00000273087,639
ENSG00000214548,15761
ENSG00000266461,83
ENSG00000267918,253
ENSG00000258663,287
ENSG00000211574,97
ENSG00000207989,88
ENSG00000199151,92
ENSG00000272291,71
ENSG00000254656,4192
ENSG00000208001,113
ENSG00000207569,123
ENSG00000207608,96
ENSG00000272458,93
ENSG00000207942,91
ENSG00000269375,1381
ENSG00000258399,2235
ENSG00000221077,119
ENSG00000199005,74
ENSG00000251769,57
ENSG00000252873,67
ENSG00000202191,68
ENSG00000251949,71
ENSG00000212384,71
ENSG00000201700,72
ENSG00000201672,74
ENSG00000225746,2969
ENSG00000272474,77
ENSG00000252144,70
ENSG00000200215,75
ENSG00000251918,70
ENSG00000200632,76
ENSG00000200367,73
ENSG00000201950,71
ENSG00000199575,71
ENSG00000200823,77
ENSG00000201839,74
ENSG00000200832,74
ENSG00000199798,69
ENSG00000200150,72
ENSG00000201263,71
ENSG00000232018,1337
ENSG00000199390,76
ENSG00000201240,71
ENSG00000200279,71
ENSG00000271417,992
ENSG00000200608,74
ENSG00000202270,74
ENSG00000201247,73
ENSG00000199593,74
ENSG00000201557,71
ENSG00000199914,69
ENSG00000201569,74
ENSG00000202142,71
ENSG00000199942,74
ENSG00000201500,77
ENSG00000201036,88
ENSG00000201710,74
ENSG00000202048,71
ENSG00000272344,71
ENSG00000202293,71
ENSG00000200406,71
ENSG00000201899,71
ENSG00000200612,71
ENSG00000200413,71
ENSG00000200636,69
ENSG00000200480,71
ENSG00000201689,69
ENSG00000201318,71
ENSG00000200089,74
ENSG00000222095,73
ENSG00000252009,71
ENSG00000222185,74
ENSG00000199088,125
ENSG00000199109,95
ENSG00000207749,101
ENSG00000198982,110
ENSG00000221745,87
ENSG00000199069,85
ENSG00000211582,87
ENSG00000207761,79
ENSG00000207762,83
ENSG00000194717,80
ENSG00000221036,77
ENSG00000212040,77
ENSG00000207743,81
ENSG00000265032,94
ENSG00000271946,85
ENSG00000207934,80
ENSG00000264882,102
ENSG00000215957,82
ENSG00000221525,85
ENSG00000221614,85
ENSG00000258861,422
ENSG00000199020,74
ENSG00000207754,83
ENSG00000202560,77
ENSG00000216099,78
ENSG00000207587,90
ENSG00000207646,96
ENSG00000265250,96
ENSG00000207558,79
ENSG00000207742,85
ENSG00000207993,102
ENSG00000208027,110
ENSG00000208004,81
ENSG00000207978,83
ENSG00000207961,101
ENSG00000199015,133
ENSG00000216179,83
ENSG00000199107,78
ENSG00000199012,90
ENSG00000199025,106
ENSG00000199092,79
ENSG00000207959,77
ENSG00000223403,2639
ENSG00000230805,1276
ENSG00000259004,941
ENSG00000206761,214
ENSG00000258681,869
ENSG00000258497,2488
ENSG00000258460,445
ENSG00000259023,416
ENSG00000259082,514
ENSG00000259166,510
ENSG00000258498,5600
ENSG00000197406,2101
